title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
"The 2005 Economic and Product Market Databook for Lucknow, India",,business__economics,First published in 2005,/works/OL10368215M,,//covers.openlibrary.org/b/olid/OL10368215M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Rajshahi, Bangladesh",,business__economics,First published in 2005,/works/OL10368718M,,/images/icons/avatar_book-sm.png,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Nakuru, Kenya",,business__economics,First published in 2005,/works/OL10368468M,,/images/icons/avatar_book-sm.png,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Piraeus, Greece",,business__economics,First published in 2005,/works/OL10368643M,,/images/icons/avatar_book-sm.png,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Nazret, Ethiopia",,business__economics,First published in 2005,/works/OL10368490M,,//covers.openlibrary.org/b/olid/OL10368490M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Sonsonate, El Salvador",,business__economics,First published in 2005,/works/OL10368934M,,//covers.openlibrary.org/b/olid/OL10368934M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Toa Baja, Puerto Rico",,business__economics,First published in 2005,/works/OL10369040M,,//covers.openlibrary.org/b/olid/OL10369040M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Saipan, Northern Mariana Island",,business__economics,First published in 2005,/works/OL10368772M,,//covers.openlibrary.org/b/olid/OL10368772M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Tashkent, Uzbekistan",,business__economics,First published in 2005,/works/OL10369006M,,//covers.openlibrary.org/b/olid/OL10369006M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Tongsa Dzong, Bhutan",,business__economics,First published in 2005,/works/OL10369049M,,/images/icons/avatar_book-sm.png,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Uppsala, Sweden",,business__economics,First published in 2005,/works/OL10369102M,,//covers.openlibrary.org/b/olid/OL10369102M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Saint-Louis, Senegal",,business__economics,First published in 2005,/works/OL10368766M,,//covers.openlibrary.org/b/olid/OL10368766M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Minas, Uruguay",,business__economics,First published in 2005,/works/OL10368399M,,//covers.openlibrary.org/b/olid/OL10368399M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Szczecin, Poland",,business__economics,First published in 2005,/works/OL10368966M,,//covers.openlibrary.org/b/olid/OL10368966M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Petare, Venezuela",,business__economics,First published in 2005,/works/OL10368622M,,//covers.openlibrary.org/b/olid/OL10368622M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Thessaloniki, Greece",,business__economics,First published in 2005,/works/OL10369021M,,//covers.openlibrary.org/b/olid/OL10369021M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Puerto Cortes, Honduras",,business__economics,First published in 2005,/works/OL10368335M,,//covers.openlibrary.org/b/olid/OL10368335M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Salamanca, Spain",,business__economics,First published in 2005,/works/OL10368776M,,/images/icons/avatar_book-sm.png,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Wadi Medani, Sudan",,business__economics,First published in 2005,/works/OL10369160M,,/images/icons/avatar_book-sm.png,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Negombo, Sri Lanka",,business__economics,First published in 2005,/works/OL10368494M,,//covers.openlibrary.org/b/olid/OL10368494M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Sao José do Rio Prêto, Brazil",,business__economics,First published in 2005,/works/OL10368840M,,//covers.openlibrary.org/b/olid/OL10368840M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Tampines GRC, Singapore",,business__economics,First published in 2005,/works/OL10368992M,,/images/icons/avatar_book-sm.png,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Mashad, Iran",,business__economics,First published in 2005,/works/OL10368286M,,//covers.openlibrary.org/b/olid/OL10368286M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Patras, Greece",,business__economics,First published in 2005,/works/OL10368606M,,//covers.openlibrary.org/b/olid/OL10368606M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Mar del Plata, Argentina",,business__economics,First published in 2005,/works/OL10368269M,,//covers.openlibrary.org/b/olid/OL10368269M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Tawai, Malaysia",,business__economics,First published in 2005,/works/OL10369010M,,//covers.openlibrary.org/b/olid/OL10369010M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Plzen, Slovakia",,business__economics,First published in 2005,/works/OL10368649M,,/images/icons/avatar_book-sm.png,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Ribeira Grande, Cape Verde",,business__economics,First published in 2005,/works/OL10368738M,,//covers.openlibrary.org/b/olid/OL10368738M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Shevchenko, Kazakhstan",,business__economics,First published in 2005,/works/OL10368901M,,//covers.openlibrary.org/b/olid/OL10368901M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Semarang, Indonesia",,business__economics,First published in 2005,/works/OL10368872M,,//covers.openlibrary.org/b/olid/OL10368872M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Sapporo, Japan",,business__economics,First published in 2005,/works/OL10368849M,,//covers.openlibrary.org/b/olid/OL10368849M-M.jpg,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Machida, Japan",,business__economics,First published in 2005,/works/OL10368231M,,/images/icons/avatar_book-sm.png,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Papeete, French Polynesia",,business__economics,First published in 2005,/works/OL10368590M,,/images/icons/avatar_book-sm.png,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The 2005 Economic and Product Market Databook for Volta Redonda, Brazil",,business__economics,First published in 2005,/works/OL10369156M,,/images/icons/avatar_book-sm.png,"Publish Date April 8, 2005|Publisher  Icon Group International, Inc.|Pages 314",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
