title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Europe (Pull Ahead Books ― Continents),Madeline Donaldson,juvenile_literature,First published in 2005,/works/OL19541512W,/authors/OL1514620A/Madeline_Donaldson,//covers.openlibrary.org/b/olid/OL26832249M-M.jpg,"Publish Date Jan 01, 2005|Publisher  LernerClassroom|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Magic tricks from the tree house,Mary Pope Osborne,juvenile_literature,First published in 2013,/works/OL19667616W,/authors/OL7024285A/Mary_Pope_Osborne,/images/icons/avatar_book-sm.png,Publish Date 2013|Language English|Pages 117,A chapter-book companion to the fiftieth Magic Tree House adventure outlines how to perform basic magic tricks and is complemented by facts about famous historical magicians.   Read more Read less,3 Want to read|0 Currently reading|0 Have read
"Red apple, green pear",Rebecca Bondor,juvenile_literature,First published in 2014,/works/OL19706092W,/authors/OL726199A/Rebecca_Bondor,/images/icons/avatar_book-sm.png,Publish Date 2014|Language English,Color photographs of fruit introduce toddlers to basic colors. Includes a tip for reinforcing color recognition with young children.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Bocas,Daniel Nunn,juvenile_literature,First published in 2007,/works/OL19610443W,/authors/OL2954747A/Daniel_Nunn,//covers.openlibrary.org/b/olid/OL17866073M-M.jpg,Publish Date 2007|Publisher  Heinemann Library|Language Spanish|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The metric system,Glen D. Vannatta,juvenile_literature,First published in 1975,/works/OL19526819W,/authors/OL2002001A/Glen_D._Vannatta,/images/icons/avatar_book-sm.png,Publish Date 1975|Publisher  Random House|Language English,Projects and exercises for relating the metric system to such academic areas as algebra and geometry and for applying it to real life situations.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
The Very First Dinosaurs (My First Dinosaur Library),"Burton, Jane.",juvenile_literature,First published in 1989,/works/OL19548779W?edition=ia%3Averyfirstdinosau0000burt,/authors/OL20566A/Burton_Jane.,//covers.openlibrary.org/b/olid/OL2192518M-M.jpg,Publish Date 1989|Publisher  G. Stevens Children's Books|Language English|Pages 32,"Brief text and pictures introduce thirteen dinosaurs, providing information on appearance, habitat, and eating habits.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
123,Enid Blyton,juvenile_literature,First published in 1998,/works/OL19303673W,/authors/OL233814A/Enid_Blyton,/images/icons/avatar_book-sm.png,Publish Date 1998|Publisher  Collins|Language English|Pages 31,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Madame Castafiore (Tintin Character),Michael Farr,juvenile_literature,First published in 2007,/works/OL19355413W,/authors/OL2657489A/Michael_Farr,//covers.openlibrary.org/b/olid/OL26811830M-M.jpg,"Publish Date May 07, 2007|Publisher  Egmont Books Ltd|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Scholastic Discover More: Weather,Penelope Arlon,juvenile_literature,First published in 2013,/works/OL19354708W?edition=ia%3Aweather0000arlo_s1r1,/authors/OL5214995A/Penelope_Arlon,//covers.openlibrary.org/b/olid/OL26811162M-M.jpg,"Publish Date Jun 25, 2013|Publisher  Scholastic Reference|Pages 80",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Kazakhstan,Guek-Cheng Pang,juvenile_literature,First published in 2001,/works/OL1933430W?edition=ia%3Akazakhstan00pang,/authors/OL231934A/Guek-Cheng_Pang,//covers.openlibrary.org/b/olid/OL6788663M-M.jpg,Publish Date 2001|Publisher  Marshall Cavendish|Language English|Pages 128,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Korean karate,Keith D. Yates,juvenile_literature,First published in 1987,/works/OL1942123W,/authors/OL233069A/Keith_D._Yates,/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  Sterling Pub. Co.|Language English|Pages 128,"Describes karate as an art and a form of self-defense and provides instructions in such techniques as punching, kicking, and blocking.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Sleep and dreaming,Marvin Rosen,juvenile_literature,First published in 2005,/works/OL1959071W?edition=ia%3Asleepdreaming00rose,/authors/OL235156A/Marvin_Rosen,//covers.openlibrary.org/b/olid/OL3398330M-M.jpg,Publish Date 2005|Publisher  Chelsea House Publishers|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Rainforests,"George, Michael",juvenile_literature,First published in 2003,/works/OL1951823W?edition=ia%3Arainforestsendan0000geor,/authors/OL234090A/George_Michael,//covers.openlibrary.org/b/olid/OL3564402M-M.jpg,Publish Date 2003|Publisher  Creative Education|Language English,"Describes the plant and animal life, as well as the climate, of rain forests. Includes related activities.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
King Midas (We All Have Tales),Eric Metaxas,juvenile_literature,First published in 1992,/works/OL1958022W,/authors/OL234980A/Eric_Metaxas,//covers.openlibrary.org/b/olid/OL9404390M-M.jpg,Publish Date April 1992|Publisher  Picture Book Studio Ltd|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Measuring and sharks,John Lockyer,juvenile_literature,First published in 2010,/works/OL18817426W?edition=ia%3Ameasuringsharks0000lock,/authors/OL1585251A/John_Lockyer,//covers.openlibrary.org/b/olid/OL24049593M-M.jpg,Publish Date 2010|Publisher  Capstone Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Advertising attack,Laura Hensley,juvenile_literature,First published in 2010,/works/OL18799665W?edition=ia%3Aadvertisingattac0000hens,/authors/OL2954745A/Laura_Hensley,//covers.openlibrary.org/b/olid/OL24049957M-M.jpg,Publish Date 2010|Publisher  Raintree|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|1 Have read
Linebackers,Tom Greve,juvenile_literature,First published in 2010,/works/OL18808919W,/authors/OL5096882A/Tom_Greve,/images/icons/avatar_book-sm.png,"Publish Date 2010|Publisher  Rourke Pub.,              Rourke Educational Media|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Steroids and Other Performance-Enhancing Drugs,David Aretha,juvenile_literature,First published in 2005,/works/OL1880925W?edition=ia%3Asteroidsotherper00davi,/authors/OL225188A/David_Aretha,//covers.openlibrary.org/b/olid/OL8056753M-M.jpg,Publish Date February 2005|Publisher  Myreportlinks.com|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The metric system,Paul C. Challen,juvenile_literature,First published in 2010,/works/OL18646032W?edition=ia%3Ametricsystem0000chal,/authors/OL425479A/Paul_C._Challen,//covers.openlibrary.org/b/olid/OL24013094M-M.jpg,Publish Date 2010|Publisher  Crabtree Pub.|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
My little book of wood ducks,Hope Irvin Marston,juvenile_literature,First published in 1995,/works/OL1856661W?edition=ia%3Amylittlebookofwo0000mars,/authors/OL222250A/Hope_Irvin_Marston,//covers.openlibrary.org/b/olid/OL1114924M-M.jpg,Publish Date 1995|Publisher  NorthWord Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Top soccer tournaments around the world,Mauricio Velázquez de León,juvenile_literature,First published in 2010,/works/OL18549903W?edition=ia%3Atopsoccertournam0000vela,/authors/OL6623272A/Mauricio_Velázquez_de_León,//covers.openlibrary.org/b/olid/OL24060244M-M.jpg,Publish Date 2010|Publisher  Rosen Central|Language English|Pages 64,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
C is for California,,juvenile_literature,First published in 2008,/works/OL18619866W,,/images/icons/avatar_book-sm.png,Publish Date 2008|Publisher  WestWinds Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Iran,April Fast,juvenile_literature,First published in 2010,/works/OL18751890W?edition=ia%3Airanland0000fast_f1z5,/authors/OL1387733A/April_Fast,//covers.openlibrary.org/b/olid/OL24044322M-M.jpg,Publish Date 2010|Publisher  Crabtree|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mars,Thomas K. Adamson,juvenile_literature,First published in 2008,/works/OL18771036W,/authors/OL1428266A/Thomas_K._Adamson,/images/icons/avatar_book-sm.png,Publish Date 2008|Publisher  Capstone Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Plants that make you sniffle and sneeze,Carol Lerner,juvenile_literature,First published in 1993,/works/OL1879672W?edition=ia%3Aplantsthatmakeyo00lern,/authors/OL225026A/Carol_Lerner,//covers.openlibrary.org/b/olid/OL1718764M-M.jpg,Publish Date 1993|Publisher  Morrow Junior Books|Language English|Pages 32,"Discusses hay fever and describes the various plants whose pollen triggers hay fever allergies with information on where they grow, how their pollen is dispersed, and what can be done to avoid exposure to these irritants.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Moonseed and mistletoe,Carol Lerner,juvenile_literature,First published in 1988,/works/OL1879666W,/authors/OL225026A/Carol_Lerner,/images/icons/avatar_book-sm.png,Publish Date 1988|Publisher  Morrow Junior Books|Language English,Introduces plants to be found in the wild that may be trouble some to us by irritating the skin or causing illness or death from tasting or eating.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
The planets,Martha E. H. Rustad,juvenile_literature,First published in 2002,/works/OL18797087W,/authors/OL1428706A/Martha_E._H._Rustad,//covers.openlibrary.org/b/olid/OL7893946M-M.jpg,Publish Date January 2002|Publisher  Pebble Books|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sleep disorders,L. H. Colligan,juvenile_literature,First published in 2009,/works/OL18744042W?edition=ia%3Asleepdisorders0000coll,/authors/OL5207465A/L._H._Colligan,//covers.openlibrary.org/b/olid/OL24057533M-M.jpg,Publish Date 2009|Publisher  Marshall Cavendish Benchmark|Language English,"""Provides comprehensive information on the causes, treatment, and history of sleep disorders""--Provided by publisher.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Global warming,"Morgan, Sally.",juvenile_literature,First published in 2009,/works/OL18628195W,/authors/OL20972A/Morgan_Sally.,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Heinemann Library|Language English|Pages 64,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Pocketdoodles for kids,"Zimmerman, William",juvenile_literature,First published in 2009,/works/OL18628907W,/authors/OL20366A/Zimmerman_William,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Gibbs Smith|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Why do volcanoes erupt?,Wil Mara,juvenile_literature,First published in 2010,/works/OL1854059W?edition=ia%3Awhydovolcanoeser00mara,/authors/OL221873A/Wil_Mara,//covers.openlibrary.org/b/olid/OL16960321M-M.jpg,Publish Date 2010|Publisher  Marshall Cavendish Corporation|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
